,NMFS.Tracking.Number,count
3038,SER-2006-651,1
3039,SER-2006-652,1
3040,SER-2006-6548,1
3041,SER-2006-6568,1
3042,SER-2006-6685,1
3043,SER-2006-6686,1
3044,SER-2006-6688,1
3045,SER-2006-7419,1
3046,SER-2006-81,1
3047,SER-2006-823,1
3048,SER-2006-826,1
3049,SER-2006-83,1
3050,SER-2006-84,1
3051,SER-2006-845,1
3052,SER-2006-956,1
3053,SER-2006-957,1
3054,SER-2006-958,1
3055,SER-2007-1243,1
3056,SER-2007-1631,1
3057,SER-2007-1687,1
3058,SER-2007-1836,1
3059,SER-2007-1841,1
3060,SER-2007-1856,1
3061,SER-2007-1875,1
3062,SER-2007-1962,1
3063,SER-2007-20,1
3064,SER-2007-2000,1
3065,SER-2007-2173,1
3066,SER-2007-2213,1
3067,SER-2007-2240,1
3068,SER-2007-2242,1
3069,SER-2007-2243,1
3070,SER-2007-2245,1
3071,SER-2007-23,1
3072,SER-2007-2532,1
3073,SER-2007-2577,1
3074,SER-2007-2610,1
3075,SER-2007-2611,1
3076,SER-2007-2625,1
3077,SER-2007-2631,1
3078,SER-2007-2648,1
3079,SER-2007-2658,1
3080,SER-2007-2733,1
3081,SER-2007-277,1
3082,SER-2007-283,1
3083,SER-2007-2930,1
3084,SER-2007-2965,1
3085,SER-2007-3026,1
3086,SER-2007-3027,1
3087,SER-2007-3141,1
3088,SER-2007-3162,1
3089,SER-2007-3213,1
3090,SER-2007-3549,1
3091,SER-2007-3601,1
3092,SER-2007-3726,1
3093,SER-2007-3743,1
3094,SER-2007-3886,1
3095,SER-2007-3929,1
3096,SER-2007-3974,1
3097,SER-2007-40,1
3098,SER-2007-41,1
3099,SER-2007-4210,1
3100,SER-2007-4216,1
3101,SER-2007-4373,1
3102,SER-2007-4375,1
3103,SER-2007-4377,1
3104,SER-2007-4398,1
3105,SER-2007-44,1
3106,SER-2007-445,1
3107,SER-2007-449,1
3108,SER-2007-4572,1
3109,SER-2007-475,1
3110,SER-2007-476,1
3111,SER-2007-4776,1
3112,SER-2007-4777,1
3113,SER-2007-5000,1
3114,SER-2007-5006,1
3115,SER-2007-5103,1
3116,SER-2007-5172,1
3117,SER-2007-5322,1
3118,SER-2007-5708,1
3119,SER-2007-5814,1
3120,SER-2007-5877,1
3121,SER-2007-5878,1
3122,SER-2007-5893,1
3123,SER-2007-592,1
3124,SER-2007-593,1
3125,SER-2007-5930,1
3126,SER-2007-5980,1
3127,SER-2007-5993,1
3128,SER-2007-6097,1
3129,SER-2007-61,1
3130,SER-2007-6101,1
3131,SER-2007-6519,1
3132,SER-2007-6578,1
3133,SER-2007-6610,1
3134,SER-2007-6720,1
3135,SER-2007-6794,1
3136,SER-2007-6849,1
3137,SER-2007-706,1
3138,SER-2007-7089,1
3139,SER-2007-7179,1
3140,SER-2007-7270,1
3141,SER-2007-7292,1
3142,SER-2007-7397,1
3143,SER-2007-7398,1
3144,SER-2007-7507,1
3145,SER-2007-7508,1
3146,SER-2007-7768,1
3147,SER-2007-7770,1
3148,SER-2007-7858,1
3149,SER-2007-7907,1
3150,SER-2007-7910,1
3151,SER-2007-8537,1
3152,SER-2007-9196,1
3153,SER-2007-956,1
3154,SER-2007-99,1
3155,SER-2008-1152,1
3156,SER-2008-1216,1
3157,SER-2008-1241,1
3158,SER-2008-1309,1
3159,SER-2008-1432,1
3160,SER-2008-1434,1
3161,SER-2008-155,1
3162,SER-2008-1550,1
3163,SER-2008-165,1
3164,SER-2008-166,1
3165,SER-2008-1916,1
3166,SER-2008-2091,1
3167,SER-2008-2117,1
3168,SER-2008-2268,1
3169,SER-2008-2277,1
3170,SER-2008-2397,1
3171,SER-2008-240,1
3172,SER-2008-2424,1
3173,SER-2008-2496,1
3174,SER-2008-25,1
3175,SER-2008-2512,1
3176,SER-2008-260,1
3177,SER-2008-2690,1
3178,SER-2008-2695,1
3179,SER-2008-2699,1
3180,SER-2008-2714,1
3181,SER-2008-2792,1
3182,SER-2008-2875,1
3183,SER-2008-3113,1
3184,SER-2008-3114,1
3185,SER-2008-328,1
3186,SER-2008-330,1
3187,SER-2008-3401,1
3188,SER-2008-3403,1
3189,SER-2008-3593,1
3190,SER-2008-3780,1
3191,SER-2008-3781,1
3192,SER-2008-3783,1
3193,SER-2008-3784,1
3194,SER-2008-3974,1
3195,SER-2008-3977,1
3196,SER-2008-4299,1
3197,SER-2008-4672,1
3198,SER-2008-4680,1
3199,SER-2008-475,1
3200,SER-2008-476,1
3201,SER-2008-4809,1
3202,SER-2008-485,1
3203,SER-2008-4864,1
3204,SER-2008-5047,1
3205,SER-2008-5048,1
3206,SER-2008-5078,1
3207,SER-2008-5162,1
3208,SER-2008-5296,1
3209,SER-2008-5297,1
3210,SER-2008-5365,1
3211,SER-2008-5512,1
3212,SER-2008-5896,1
3213,SER-2008-6260,1
3214,SER-2008-6318,1
3215,SER-2008-6608,1
3216,SER-2008-6796,1
3217,SER-2008-6864,1
3218,SER-2008-696,1
3219,SER-2008-704,1
3220,SER-2008-7153,1
3221,SER-2008-7207,1
3222,SER-2008-7242,1
3223,SER-2008-7244,1
3224,SER-2008-7400,1
3225,SER-2008-7401,1
3226,SER-2008-7403,1
3227,SER-2008-7404,1
3228,SER-2008-7405,1
3229,SER-2008-7406,1
3230,SER-2008-7407,1
3231,SER-2008-7408,1
3232,SER-2008-7409,1
3233,SER-2008-7418,1
3234,SER-2008-7419,1
3235,SER-2008-7420,1
3236,SER-2008-7421,1
3237,SER-2008-7422,1
3238,SER-2008-7424,1
3239,SER-2008-7459,1
3240,SER-2008-7460,1
3241,SER-2008-7601,1
3242,SER-2008-7602,1
3243,SER-2008-7604,1
3244,SER-2008-7644,1
3245,SER-2008-7684,1
3246,SER-2008-7704,1
3247,SER-2008-7714,1
3248,SER-2008-7718,1
3249,SER-2008-7723,1
3250,SER-2008-7724,1
3251,SER-2008-7813,1
3252,SER-2008-7816,1
3253,SER-2008-7821,1
3254,SER-2008-7822,1
3255,SER-2008-7823,1
3256,SER-2008-7848,1
3257,SER-2008-7851,1
3258,SER-2008-7852,1
3259,SER-2008-7853,1
3260,SER-2008-7855,1
3261,SER-2008-7856,1
3262,SER-2008-788,1
3263,SER-2008-7887,1
3264,SER-2008-789,1
3265,SER-2008-7890,1
3266,SER-2008-7930,1
3267,SER-2008-7933,1
3268,SER-2008-7951,1
3269,SER-2008-7969,1
3270,SER-2008-7982,1
3271,SER-2008-8,1
3272,SER-2008-8032,1
3273,SER-2008-8046,1
3274,SER-2008-823,1
3275,SER-2008-8263,1
3276,SER-2008-8265,1
3277,SER-2008-8377,1
3278,SER-2008-8622,1
3279,SER-2008-8656,1
3280,SER-2008-8737,1
3281,SER-2008-9037,1
3282,SER-2008-9174,1
3283,SER-2008-998,1
3284,SER-2009-1243,1
3285,SER-2009-1439,1
3286,SER-2009-161,1
3287,SER-2009-1805,1
3288,SER-2009-1874,1
3289,SER-2009-1876,1
3290,SER-2009-188,1
3291,SER-2009-1922,1
3292,SER-2009-1925,1
3293,SER-2009-199,1
3294,SER-2009-1999,1
3295,SER-2009-2178,1
3296,SER-2009-2224,1
3297,SER-2009-2238,1
3298,SER-2009-2295,1
3299,SER-2009-2402,1
3300,SER-2009-2410,1
3301,SER-2009-2426,1
3302,SER-2009-2427,1
3303,SER-2009-2428,1
3304,SER-2009-2439,1
3305,SER-2009-2574,1
3306,SER-2009-2598,1
3307,SER-2009-260,1
3308,SER-2009-2600,1
3309,SER-2009-2616,1
3310,SER-2009-2678,1
3311,SER-2009-2768,1
3312,SER-2009-2771,1
3313,SER-2009-2774,1
3314,SER-2009-2874,1
3315,SER-2009-3075,1
3316,SER-2009-3132,1
3317,SER-2009-3279,1
3318,SER-2009-3282,1
3319,SER-2009-3306,1
3320,SER-2009-3315,1
3321,SER-2009-3359,1
3322,SER-2009-3362,1
3323,SER-2009-3366,1
3324,SER-2009-3369,1
3325,SER-2009-3380,1
3326,SER-2009-339,1
3327,SER-2009-3432,1
3328,SER-2009-3435,1
3329,SER-2009-3436,1
3330,SER-2009-3520,1
3331,SER-2009-3524,1
3332,SER-2009-3788,1
3333,SER-2009-3840,1
3334,SER-2009-3928,1
3335,SER-2009-3934,1
3336,SER-2009-4026,1
3337,SER-2009-4099,1
3338,SER-2009-4192,1
3339,SER-2009-4319,1
3340,SER-2009-4555,1
3341,SER-2009-4557,1
3342,SER-2009-458,1
3343,SER-2009-4627,1
3344,SER-2009-5156,1
3345,SER-2009-5390,1
3346,SER-2009-54,1
3347,SER-2009-5427,1
3348,SER-2009-5506,1
3349,SER-2009-5663,1
3350,SER-2009-5664,1
3351,SER-2009-5681,1
3352,SER-2009-57,1
3353,SER-2009-58,1
3354,SER-2009-5819,1
3355,SER-2009-5828,1
3356,SER-2009-5854,1
3357,SER-2009-641,1
3358,SER-2009-6575,1
3359,SER-2009-6578,1
3360,SER-2009-6579,1
3361,SER-2009-6941,1
3362,SER-2009-6943,1
3363,SER-2009-7133,1
3364,SER-2009-7134,1
3365,SER-2009-717,1
3366,SER-2009-7171,1
3367,SER-2009-7173,1
3368,SER-2009-7174,1
3369,SER-2009-7175,1
3370,SER-2009-7176,1
3371,SER-2009-7203,1
3372,SER-2009-7204,1
3373,SER-2009-7205,1
3374,SER-2009-7206,1
3375,SER-2009-7207,1
3376,SER-2009-7208,1
3377,SER-2009-7209,1
3378,SER-2009-7210,1
3379,SER-2009-737,1
3380,SER-2009-739,1
3381,SER-2009-7429,1
3382,SER-2009-7430,1
3383,SER-2009-7432,1
3384,SER-2009-7433,1
3385,SER-2009-7434,1
3386,SER-2009-835,1
3387,SER-2009-837,1
3388,SER-2009-839,1
3389,SER-2009-850,1
3390,SER-2009-914,1
3391,SER-2009-917,1
3392,SER-2009-928,1
3393,SER-2009-947,1
3394,SER-2010-1006,1
3395,SER-2010-106,1
3396,SER-2010-1170,1
3397,SER-2010-1507,1
3398,SER-2010-1647,1
3399,SER-2010-17,1
3400,SER-2010-1706,1
3401,SER-2010-1736,1
3402,SER-2010-1870,1
3403,SER-2010-2065,1
3404,SER-2010-2105,1
3405,SER-2010-2354,1
3406,SER-2010-2372,1
3407,SER-2010-240,1
3408,SER-2010-2578,1
3409,SER-2010-2652,1
3410,SER-2010-2694,1
3411,SER-2010-287,1
3412,SER-2010-311,1
3413,SER-2010-3187,1
3414,SER-2010-3200,1
3415,SER-2010-3235,1
3416,SER-2010-3236,1
3417,SER-2010-3237,1
3418,SER-2010-341,1
3419,SER-2010-3432,1
3420,SER-2010-3805,1
3421,SER-2010-385,1
3422,SER-2010-393,1
3423,SER-2010-394,1
3424,SER-2010-3957,1
3425,SER-2010-3958,1
3426,SER-2010-3975,1
3427,SER-2010-3985,1
3428,SER-2010-435,1
3429,SER-2010-440,1
3430,SER-2010-4462,1
3431,SER-2010-4468,1
3432,SER-2010-4547,1
3433,SER-2010-4637,1
3434,SER-2010-4691,1
3435,SER-2010-4743,1
3436,SER-2010-4816,1
3437,SER-2010-4817,1
3438,SER-2010-4858,1
3439,SER-2010-4859,1
3440,SER-2010-5138,1
3441,SER-2010-5160,1
3442,SER-2010-5177,1
3443,SER-2010-531,1
3444,SER-2010-5396,1
3445,SER-2010-5453,1
3446,SER-2010-5539,1
3447,SER-2010-5573,1
3448,SER-2010-5580,1
3449,SER-2010-5599,1
3450,SER-2010-5677,1
3451,SER-2010-5808,1
3452,SER-2010-5886,1
3453,SER-2010-5897,1
3454,SER-2010-5904,1
3455,SER-2010-5949,1
3456,SER-2010-6046,1
3457,SER-2010-6069,1
3458,SER-2010-6079,1
3459,SER-2010-6187,1
3460,SER-2010-6188,1
3461,SER-2010-6196,1
3462,SER-2010-6207,1
3463,SER-2010-6209,1
3464,SER-2010-6664,1
3465,SER-2010-6829,1
3466,SER-2010-6830,1
3467,SER-2010-879,1
3468,SER-2010-978,1
3469,SER-2010-993,1
3470,SER-2010-995,1
3471,SER-2011-101,1
3472,SER-2011-1260,1
3473,SER-2011-1262,1
3474,SER-2011-1491,1
3475,SER-2011-1512,1
3476,SER-2011-1538,1
3477,SER-2011-1600,1
3478,SER-2011-1612,1
3479,SER-2011-1663,1
3480,SER-2011-1779,1
3481,SER-2011-1789,1
3482,SER-2011-1886,1
3483,SER-2011-1941,1
3484,SER-2011-1969,1
3485,SER-2011-1971,1
3486,SER-2011-2018,1
3487,SER-2011-2039,1
3488,SER-2011-2081,1
3489,SER-2011-2212,1
3490,SER-2011-2404,1
3491,SER-2011-2985,1
3492,SER-2011-3016,1
3493,SER-2011-3020,1
3494,SER-2011-3127,1
3495,SER-2011-318,1
3496,SER-2011-3203,1
3497,SER-2011-3249,1
3498,SER-2011-3399,1
3499,SER-2011-3440,1
3500,SER-2011-3477,1
3501,SER-2011-3521,1
3502,SER-2011-3608,1
3503,SER-2011-3635,1
3504,SER-2011-3684,1
3505,SER-2011-3767,1
3506,SER-2011-3860,1
3507,SER-2011-3916,1
3508,SER-2011-4705,1
3509,SER-2011-4838,1
3510,SER-2011-4839,1
3511,SER-2011-4953,1
3512,SER-2011-5287,1
3513,SER-2011-5358,1
3514,SER-2011-5380,1
3515,SER-2011-5384,1
3516,SER-2011-5386,1
3517,SER-2011-5448,1
3518,SER-2011-5484,1
3519,SER-2011-55,1
3520,SER-2011-556,1
3521,SER-2011-5564,1
3522,SER-2011-5660,1
3523,SER-2011-569,1
3524,SER-2011-5828,1
3525,SER-2011-5829,1
3526,SER-2011-5861,1
3527,SER-2011-5919,1
3528,SER-2011-5993,1
3529,SER-2011-6121,1
3530,SER-2011-6123,1
3531,SER-2011-6124,1
3532,SER-2011-6142,1
3533,SER-2011-6155,1
3534,SER-2011-6412,1
3535,SER-2011-6438,1
3536,SER-2011-6441,1
3537,SER-2011-6442,1
3538,SER-2011-6443,1
3539,SER-2011-6444,1
3540,SER-2011-6445,1
3541,SER-2011-6446,1
3542,SER-2011-6447,1
3543,SER-2011-6448,1
3544,SER-2011-6449,1
3545,SER-2011-6453,1
3546,SER-2011-6454,1
3547,SER-2011-6455,1
3548,SER-2011-6456,1
3549,SER-2011-6457,1
3550,SER-2011-6458,1
3551,SER-2011-6461,1
3552,SER-2011-6462,1
3553,SER-2011-6463,1
3554,SER-2011-6464,1
3555,SER-2011-6465,1
3556,SER-2011-6466,1
3557,SER-2011-6467,1
3558,SER-2011-6468,1
3559,SER-2011-6469,1
3560,SER-2011-6479,1
3561,SER-2011-6538,1
3562,SER-2011-6550,1
3563,SER-2011-724,1
3564,SER-2011-728,1
3565,SER-2011-730,1
3566,SER-2011-827,1
3567,SER-2011-832,1
3568,SER-2012-1015,1
3569,SER-2012-1016,1
3570,SER-2012-1019,1
3571,SER-2012-1087,1
3572,SER-2012-1089,1
3573,SER-2012-1090,1
3574,SER-2012-1174,1
3575,SER-2012-1186,1
3576,SER-2012-1214,1
3577,SER-2012-1216,1
3578,SER-2012-1245,1
3579,SER-2012-1268,1
3580,SER-2012-1402,1
3581,SER-2012-1403,1
3582,SER-2012-1594,1
3583,SER-2012-1609,1
3584,SER-2012-1612,1
3585,SER-2012-1624,1
3586,SER-2012-1635,1
3587,SER-2012-1638,1
3588,SER-2012-1696,1
3589,SER-2012-1722,1
3590,SER-2012-1725,1
3591,SER-2012-1736,1
3592,SER-2012-1737,1
3593,SER-2012-1738,1
3594,SER-2012-1783,1
3595,SER-2012-1784,1
3596,SER-2012-1787,1
3597,SER-2012-180,1
3598,SER-2012-1838,1
3599,SER-2012-1895,1
3600,SER-2012-1896,1
3601,SER-2012-1897,1
3602,SER-2012-1899,1
3603,SER-2012-1900,1
3604,SER-2012-1901,1
3605,SER-2012-1902,1
3606,SER-2012-1916,1
3607,SER-2012-1943,1
3608,SER-2012-1957,1
3609,SER-2012-1962,1
3610,SER-2012-2009,1
3611,SER-2012-2026,1
3612,SER-2012-2027,1
3613,SER-2012-2028,1
3614,SER-2012-2065,1
3615,SER-2012-2090,1
3616,SER-2012-2091,1
3617,SER-2012-2095,1
3618,SER-2012-2133,1
3619,SER-2012-2134,1
3620,SER-2012-2135,1
3621,SER-2012-2149,1
3622,SER-2012-2219,1
3623,SER-2012-2220,1
3624,SER-2012-2221,1
3625,SER-2012-2222,1
3626,SER-2012-2255,1
3627,SER-2012-2273,1
3628,SER-2012-2285,1
3629,SER-2012-2288,1
3630,SER-2012-2295,1
3631,SER-2012-2313,1
3632,SER-2012-2334,1
3633,SER-2012-2484,1
3634,SER-2012-2522,1
3635,SER-2012-2525,1
3636,SER-2012-2526,1
3637,SER-2012-2555,1
3638,SER-2012-2556,1
3639,SER-2012-2557,1
3640,SER-2012-2585,1
3641,SER-2012-2587,1
3642,SER-2012-2714,1
3643,SER-2012-2760,1
3644,SER-2012-2818,1
3645,SER-2012-2819,1
3646,SER-2012-2861,1
3647,SER-2012-2862,1
3648,SER-2012-2863,1
3649,SER-2012-2864,1
3650,SER-2012-2866,1
3651,SER-2012-2867,1
3652,SER-2012-2877,1
3653,SER-2012-2932,1
3654,SER-2012-2992,1
3655,SER-2012-3007,1
3656,SER-2012-3009,1
3657,SER-2012-3010,1
3658,SER-2012-3011,1
3659,SER-2012-3018,1
3660,SER-2012-3034,1
3661,SER-2012-3075,1
3662,SER-2012-3076,1
3663,SER-2012-3109,1
3664,SER-2012-321,1
3665,SER-2012-3229,1
3666,SER-2012-3230,1
3667,SER-2012-3305,1
3668,SER-2012-3306,1
3669,SER-2012-3339,1
3670,SER-2012-3365,1
3671,SER-2012-3366,1
3672,SER-2012-3368,1
3673,SER-2012-3369,1
3674,SER-2012-3370,1
3675,SER-2012-3394,1
3676,SER-2012-3498,1
3677,SER-2012-3500,1
3678,SER-2012-3624,1
3679,SER-2012-3625,1
3680,SER-2012-3626,1
3681,SER-2012-3627,1
3682,SER-2012-3652,1
3683,SER-2012-3653,1
3684,SER-2012-3662,1
3685,SER-2012-3691,1
3686,SER-2012-3734,1
3687,SER-2012-3735,1
3688,SER-2012-3740,1
3689,SER-2012-3743,1
3690,SER-2012-3748,1
3691,SER-2012-3749,1
3692,SER-2012-3750,1
3693,SER-2012-3752,1
3694,SER-2012-3779,1
3695,SER-2012-3780,1
3696,SER-2012-3781,1
3697,SER-2012-3782,1
3698,SER-2012-3829,1
3699,SER-2012-3832,1
3700,SER-2012-3930,1
3701,SER-2012-3932,1
3702,SER-2012-3964,1
3703,SER-2012-3965,1
3704,SER-2012-3966,1
3705,SER-2012-400,1
3706,SER-2012-4002,1
3707,SER-2012-4003,1
3708,SER-2012-4092,1
3709,SER-2012-4142,1
3710,SER-2012-4144,1
3711,SER-2012-4145,1
3712,SER-2012-4163,1
3713,SER-2012-4297,1
3714,SER-2012-4345,1
3715,SER-2012-4385,1
3716,SER-2012-4391,1
3717,SER-2012-458,1
3718,SER-2012-501,1
3719,SER-2012-515,1
3720,SER-2012-539,1
3721,SER-2012-564,1
3722,SER-2012-634,1
3723,SER-2012-638,1
3724,SER-2012-663,1
3725,SER-2012-676,1
3726,SER-2012-72,1
3727,SER-2012-73,1
3728,SER-2012-74,1
3729,SER-2012-858,1
3730,SER-2012-920,1
3731,SER-2012-921,1
3732,SER-2012-923,1
3733,SER-2012-924,1
3734,SER-2012-960,1
3735,SER-2012-972,1
3736,SER-2012-973,1
3737,SER-2012-977,1
3738,SER-2012-986,1
3739,SER-2012-992,1
3740,SWR-1995-190,1
3741,SWR-1997-1294,1
3742,SWR-1998-1333,1
3743,SWR-1998-1706,1
3744,SWR-1998-1781,1
3745,SWR-1998-1785,1
3746,SWR-1998-1786,1
3747,SWR-1998-1801,1
3748,SWR-1999-2107,1
3749,SWR-1999-2109,1
3750,SWR-1999-2142,1
3751,SWR-1999-2143,1
3752,SWR-1999-2163,1
3753,SWR-1999-2234,1
3754,SWR-1999-2236,1
3755,SWR-1999-2239,1
3756,SWR-1999-2240,1
3757,SWR-1999-2246,1
3758,SWR-1999-2342,1
3759,SWR-1999-2345,1
3760,SWR-1999-2347,1
3761,SWR-1999-2351,1
3762,SWR-2000-1889,1
3763,SWR-2000-1928,1
3764,SWR-2000-1964,1
3765,SWR-2000-2111,1
3766,SWR-2000-2112,1
3767,SWR-2000-2113,1
3768,SWR-2000-2114,1
3769,SWR-2000-2115,1
3770,SWR-2000-2116,1
3771,SWR-2000-2215,1
3772,SWR-2000-2246,1
3773,SWR-2000-2266,1
3774,SWR-2000-2271,1
3775,SWR-2000-2274,1
3776,SWR-2000-2277,1
3777,SWR-2000-2286,1
3778,SWR-2001-2311,1
3779,SWR-2001-2355,1
3780,SWR-2001-2399,1
3781,SWR-2001-2403,1
3782,SWR-2001-2424,1
3783,SWR-2001-2427,1
3784,SWR-2001-2547,1
3785,SWR-2001-2566,1
3786,SWR-2001-2664,1
3787,SWR-2001-2901,1
3788,SWR-2001-2914,1
3789,SWR-2001-2916,1
3790,SWR-2001-2951,1
3791,SWR-2001-2965,1
3792,SWR-2002-1481,1
3793,SWR-2002-1507,1
3794,SWR-2002-1553,1
3795,SWR-2002-1556,1
3796,SWR-2002-1560,1
3797,SWR-2002-1598,1
3798,SWR-2002-1667,1
3799,SWR-2002-2036,1
3800,SWR-2002-2685,1
3801,SWR-2002-2718,1
3802,SWR-2002-2720,1
3803,SWR-2002-2728,1
3804,SWR-2002-2735,1
3805,SWR-2002-2742,1
3806,SWR-2002-2743,1
3807,SWR-2003-1874,1
3808,SWR-2003-1880,1
3809,SWR-2003-1886,1
3810,SWR-2003-1907,1
3811,SWR-2003-2098,1
3812,SWR-2003-2122,1
3813,SWR-2003-2390,1
3814,SWR-2003-2444,1
3815,SWR-2003-2449,1
3816,SWR-2003-2451,1
3817,SWR-2003-2459,1
3818,SWR-2003-2460,1
3819,SWR-2004-2158,1
3820,SWR-2004-2159,1
3821,SWR-2004-2179,1
3822,SWR-2004-2239,1
3823,SWR-2004-2339,1
3824,SWR-2004-2483,1
3825,SWR-2004-2485,1
3826,SWR-2004-2557,1
3827,SWR-2004-2589,1
3828,SWR-2004-2626,1
3829,SWR-2004-2627,1
3830,SWR-2004-2628,1
3831,SWR-2004-2629,1
3832,SWR-2004-2630,1
3833,SWR-2004-2657,1
3834,SWR-2004-2662,1
3835,SWR-2004-2663,1
3836,SWR-2004-638,1
3837,SWR-2004-683,1
3838,SWR-2004-834,1
3839,SWR-2004-884,1
3840,SWR-2004-899,1
3841,SWR-2005-127,1
3842,SWR-2005-2076,1
3843,SWR-2005-3218,1
3844,SWR-2005-4398,1
3845,SWR-2005-4402,1
3846,SWR-2005-565,1
3847,SWR-2005-5720,1
3848,SWR-2005-619,1
3849,SWR-2005-620,1
3850,SWR-2005-623,1
3851,SWR-2005-624,1
3852,SWR-2005-69,1
3853,SWR-2005-7069,1
3854,SWR-2005-7093,1
3855,SWR-2005-7226,1
3856,SWR-2005-7240,1
3857,SWR-2005-7251,1
3858,SWR-2005-7410,1
3859,SWR-2005-7433,1
3860,SWR-2005-7471,1
3861,SWR-2005-7504,1
3862,SWR-2005-7567,1
3863,SWR-2005-7568,1
3864,SWR-2005-7578,1
3865,SWR-2005-7580,1
3866,SWR-2005-92,1
3867,SWR-2006-1040,1
3868,SWR-2006-1846,1
3869,SWR-2006-2592,1
3870,SWR-2006-3012,1
3871,SWR-2006-3548,1
3872,SWR-2006-3664,1
3873,SWR-2006-4098,1
3874,SWR-2006-4099,1
3875,SWR-2006-4104,1
3876,SWR-2006-4145,1
3877,SWR-2006-4188,1
3878,SWR-2006-4190,1
3879,SWR-2006-4861,1
3880,SWR-2006-4965,1
3881,SWR-2006-5033,1
3882,SWR-2006-5141,1
3883,SWR-2006-5905,1
3884,SWR-2006-6315,1
3885,SWR-2006-6489,1
3886,SWR-2006-6618,1
3887,SWR-2006-7166,1
3888,SWR-2006-7272,1
3889,SWR-2006-7363,1
3890,SWR-2006-7379,1
3891,SWR-2006-7391,1
3892,SWR-2006-7392,1
3893,SWR-2006-7406,1
3894,SWR-2006-7407,1
3895,SWR-2006-7408,1
3896,SWR-2006-7409,1
3897,SWR-2006-7421,1
3898,SWR-2006-7422,1
3899,SWR-2006-7515,1
3900,SWR-2006-7524,1
3901,SWR-2006-7528,1
3902,SWR-2006-7562,1
3903,SWR-2006-7572,1
3904,SWR-2006-7576,1
3905,SWR-2006-7584,1
3906,SWR-2006-7597,1
3907,SWR-2006-7598,1
3908,SWR-2006-7599,1
3909,SWR-2006-7605,1
3910,SWR-2006-7609,1
3911,SWR-2006-7612,1
3912,SWR-2006-7620,1
3913,SWR-2006-855,1
3914,SWR-2007-1232,1
3915,SWR-2007-1356,1
3916,SWR-2007-1534,1
3917,SWR-2007-1536,1
3918,SWR-2007-1961,1
3919,SWR-2007-205,1
3920,SWR-2007-2073,1
3921,SWR-2007-2302,1
3922,SWR-2007-2573,1
3923,SWR-2007-2871,1
3924,SWR-2007-2873,1
3925,SWR-2007-2878,1
3926,SWR-2007-3556,1
3927,SWR-2007-3882,1
3928,SWR-2007-3907,1
3929,SWR-2007-4475,1
3930,SWR-2007-4476,1
3931,SWR-2007-4657,1
3932,SWR-2007-4837,1
3933,SWR-2007-4852,1
3934,SWR-2007-4993,1
3935,SWR-2007-5244,1
3936,SWR-2007-528,1
3937,SWR-2007-5326,1
3938,SWR-2007-5329,1
3939,SWR-2007-5330,1
3940,SWR-2007-5469,1
3941,SWR-2007-5470,1
3942,SWR-2007-5622,1
3943,SWR-2007-5686,1
3944,SWR-2007-5687,1
3945,SWR-2007-5904,1
3946,SWR-2007-5947,1
3947,SWR-2007-5951,1
3948,SWR-2007-6489,1
3949,SWR-2007-6512,1
3950,SWR-2007-659,1
3951,SWR-2007-6765,1
3952,SWR-2007-6770,1
3953,SWR-2007-6784,1
3954,SWR-2007-6850,1
3955,SWR-2007-7386,1
3956,SWR-2007-7552,1
3957,SWR-2007-7983,1
3958,SWR-2007-8529,1
3959,SWR-2007-891,1
3960,SWR-2007-8982,1
3961,SWR-2007-9068,1
3962,SWR-2007-9107,1
3963,SWR-2007-9126,1
3964,SWR-2007-9127,1
3965,SWR-2007-9189,1
3966,SWR-2007-9199,1
3967,SWR-2007-9219,1
3968,SWR-2007-9220,1
3969,SWR-2007-9221,1
3970,SWR-2007-9224,1
3971,SWR-2007-9225,1
3972,SWR-2007-9226,1
3973,SWR-2007-9227,1
3974,SWR-2007-9228,1
3975,SWR-2007-9229,1
3976,SWR-2007-9230,1
3977,SWR-2007-9232,1
3978,SWR-2007-9233,1
3979,SWR-2007-9237,1
3980,SWR-2007-9254,1
3981,SWR-2007-9255,1
3982,SWR-2008-1012,1
3983,SWR-2008-1013,1
3984,SWR-2008-1417,1
3985,SWR-2008-1419,1
3986,SWR-2008-1421,1
3987,SWR-2008-1422,1
3988,SWR-2008-1776,1
3989,SWR-2008-2089,1
3990,SWR-2008-2226,1
3991,SWR-2008-2369,1
3992,SWR-2008-2744,1
3993,SWR-2008-2746,1
3994,SWR-2008-2811,1
3995,SWR-2008-3365,1
3996,SWR-2008-347,1
3997,SWR-2008-3540,1
3998,SWR-2008-3569,1
3999,SWR-2008-3570,1
4000,SWR-2008-3862,1
4001,SWR-2008-3893,1
4002,SWR-2008-3894,1
4003,SWR-2008-4150,1
4004,SWR-2008-4273,1
4005,SWR-2008-4399,1
4006,SWR-2008-4461,1
4007,SWR-2008-4540,1
4008,SWR-2008-4546,1
4009,SWR-2008-4552,1
4010,SWR-2008-4582,1
4011,SWR-2008-4684,1
4012,SWR-2008-4710,1
4013,SWR-2008-4917,1
4014,SWR-2008-5044,1
4015,SWR-2008-5045,1
4016,SWR-2008-5080,1
4017,SWR-2008-51,1
4018,SWR-2008-5380,1
4019,SWR-2008-5384,1
4020,SWR-2008-544,1
4021,SWR-2008-5453,1
4022,SWR-2008-5599,1
4023,SWR-2008-5643,1
4024,SWR-2008-6371,1
4025,SWR-2008-6704,1
